cid,pid,label
CHEMBL1982957,Q13554,0
CHEMBL2005509,Q8N4C8,0
CHEMBL1684800,P53350,0
CHEMBL1971694,P51617,1
CHEMBL1242031,P78527,0
CHEMBL412142,O15530,1
CHEMBL1992536,P68400,1
CHEMBL274064,P23443,1
CHEMBL1964804,Q96KB5,1
CHEMBL1985580,P17612,0
CHEMBL1987679,P11309,0
CHEMBL1973483,Q9Y243,1
CHEMBL2004311,P11362,1
CHEMBL2205766,Q13188,1
CHEMBL398951,P53778,1
CHEMBL1970290,Q12851,0
CHEMBL1980704,Q9Y4K4,1
CHEMBL371206,Q02763,0
CHEMBL230761,P22612,1
CHEMBL1970903,Q13554,0
CHEMBL1998121,P15735,0
CHEMBL147986,P05771,0
CHEMBL1970352,O14757,0
CHEMBL1977128,O00311,0
CHEMBL1988692,O94806,1
CHEMBL1988594,P27448,0
CHEMBL392642,P23443,1
CHEMBL1988581,O14965,0
CHEMBL1983309,O15075,0
CHEMBL1974870,P48729,0
CHEMBL385478,O00444,0
CHEMBL378627,O15264,1
CHEMBL1976240,P05129,0
CHEMBL1969264,Q05513,1
CHEMBL323336,P05771,1
CHEMBL211378,Q05655,1
CHEMBL101311,P08069,0
CHEMBL256835,O95819,0
CHEMBL207253,Q16513,1
CHEMBL1991728,P11309,0
CHEMBL301483,P21802,0
CHEMBL1967887,O94806,0
CHEMBL1979093,Q9UBE8,0
CHEMBL1978014,P49760,1
CHEMBL243088,Q14680,1
CHEMBL1614705,P15735,1
CHEMBL1976376,Q13464,1
CHEMBL1992306,P00519,0
CHEMBL1242750,O00329,0
CHEMBL1966069,Q16620,1
CHEMBL2005186,O75582,1
CHEMBL1986781,Q13237,1
CHEMBL1977148,Q05397,1
CHEMBL1967531,Q9NWZ3,1
CHEMBL1999749,P52333,1
CHEMBL1968926,P51817,0
CHEMBL1997340,P51817,1
CHEMBL560813,Q86V86,0
CHEMBL1270399,Q96GD4,0
CHEMBL1982957,Q13627,0
CHEMBL1969879,Q96GD4,1
CHEMBL2000685,O15111,0
CHEMBL1996979,P45984,0
CHEMBL1996500,P30530,1
CHEMBL2312301,P28482,1
CHEMBL1973937,Q9Y4K4,0
CHEMBL2000393,Q9UM73,0
CHEMBL1090360,P28482,0
CHEMBL1682552,P16591,1
CHEMBL1974870,Q9Y6M4,0
CHEMBL2005936,Q13153,1
CHEMBL1986970,P06241,0
CHEMBL2001987,P48729,1
CHEMBL183844,Q06187,1
CHEMBL1993877,P53667,0
CHEMBL1990904,P06493,1
CHEMBL1991734,Q16288,0
CHEMBL1968606,Q96GD4,0
CHEMBL1421720,P51812,1
CHEMBL1982465,Q7KZI7,0
CHEMBL1973808,O00418,1
CHEMBL1980163,O60674,1
CHEMBL1973359,O14757,0
CHEMBL2006778,P49760,1
CHEMBL243088,P41743,1
CHEMBL1989957,P29597,0
CHEMBL2005936,Q9BZL6,1
CHEMBL1991678,P49760,1
CHEMBL211378,P51955,1
CHEMBL1981725,Q14680,1
CHEMBL1241776,P78527,0
CHEMBL2004072,P53667,1
CHEMBL1995211,Q16288,0
CHEMBL1271642,P35968,0
CHEMBL373798,P10721,0
CHEMBL2347053,P11362,0
CHEMBL2007097,O43293,1
CHEMBL1241769,P12931,0
CHEMBL1970317,Q96GD4,0
CHEMBL329274,P24723,0
CHEMBL1983309,P48730,1
CHEMBL2001751,P04629,0
CHEMBL2003638,P53778,0
CHEMBL560813,O14965,1
CHEMBL338155,P05771,0
CHEMBL2005828,Q13976,1
CHEMBL1979970,P22607,1
CHEMBL1242380,O00329,0
CHEMBL1991410,Q9Y463,0
CHEMBL1996587,Q13237,1
CHEMBL1243326,P31751,1
CHEMBL1969264,P68400,0
CHEMBL1996817,O60674,0
CHEMBL394619,Q13557,1
CHEMBL383264,P05129,0
CHEMBL1241586,P78527,0
CHEMBL1090356,P78368,1
CHEMBL1241776,P08631,0
CHEMBL1982957,P49840,0
CHEMBL214198,P17252,1
CHEMBL1969483,Q04771,1
CHEMBL1973893,P24941,0
CHEMBL1986139,Q05513,1
CHEMBL2005475,O14757,1
CHEMBL243088,Q9P1W9,0
CHEMBL1242656,P42336,0
CHEMBL1979357,P07948,1
CHEMBL1991782,P29376,1
CHEMBL583187,Q86V86,0
CHEMBL2046643,Q05655,0
CHEMBL1966816,Q06418,1
CHEMBL1993243,O95819,0
CHEMBL1965988,Q08881,1
CHEMBL1983945,P24941,1
CHEMBL2005886,P16591,0
CHEMBL1991078,P07949,0
CHEMBL592030,P07333,1
CHEMBL1985042,Q14164,1
CHEMBL1994938,P12931,0
CHEMBL394619,P49137,1
CHEMBL253969,P06241,0
CHEMBL1968070,P48730,0
CHEMBL1976328,P45984,1
CHEMBL1981792,Q16539,1
CHEMBL1980562,O95819,0
CHEMBL1996048,O94806,1
CHEMBL1974870,O96013,0
CHEMBL1991678,P23443,1
CHEMBL1971947,P04629,0
CHEMBL2000393,P51812,1
CHEMBL1241300,P54760,1
CHEMBL1984500,Q14164,1
CHEMBL1968151,O00444,1
CHEMBL1964290,P49841,0
CHEMBL1973516,Q5S007,0
CHEMBL1999931,Q13188,0
CHEMBL2007151,Q13188,1
CHEMBL1682552,Q16644,1
CHEMBL2006564,P16234,0
CHEMBL2000481,P00519,0
CHEMBL386636,Q15139,0
CHEMBL44137,O94806,1
CHEMBL1965570,Q9UEE5,1
CHEMBL1968380,Q14289,0
CHEMBL1984586,P05129,1
CHEMBL396523,P00519,0
CHEMBL1996817,Q13554,0
CHEMBL1964382,Q06418,1
CHEMBL1966087,Q9NWZ3,1
CHEMBL272453,P11309,1
CHEMBL1996345,P04629,1
CHEMBL1983025,P10721,0
CHEMBL1978195,P00519,1
CHEMBL2000354,O96017,1
CHEMBL560813,Q9HAZ1,0
CHEMBL1982866,O96017,1
CHEMBL438485,P67870,1
CHEMBL1981725,Q9H4B4,1
CHEMBL1974870,Q9HBH9,0
CHEMBL1993548,P17612,0
CHEMBL1973395,P04629,0
CHEMBL1994241,Q13188,1
CHEMBL1996931,Q9Y6M4,1
CHEMBL485053,Q15078,1
CHEMBL231209,Q9Y4K4,0
CHEMBL253292,P08581,1
CHEMBL590109,O15530,0
CHEMBL1994526,O96017,1
CHEMBL1988608,Q96PF2,1
CHEMBL140600,Q05655,0
CHEMBL2004419,P51955,1
CHEMBL1967116,P36888,0
CHEMBL2005828,P78368,0
CHEMBL230232,P23443,1
CHEMBL1976090,O00444,0
CHEMBL1984432,P12931,1
CHEMBL1971430,Q9Y4K4,1
CHEMBL1682552,P06241,0
CHEMBL1974870,Q13555,0
CHEMBL1970522,Q9HAZ1,0
CHEMBL1972659,Q8N4C8,1
CHEMBL271381,P41743,1
CHEMBL1983640,P51812,0
CHEMBL1241299,P00519,0
CHEMBL1985092,Q9HAZ1,0
CHEMBL1969755,P78368,1
CHEMBL1982465,Q9HAZ1,1
CHEMBL1979577,O00444,0
CHEMBL1979883,Q16288,0
CHEMBL1993941,O14965,0
CHEMBL1982924,Q14289,1
CHEMBL1972276,P41743,1
CHEMBL1980995,Q14012,0
CHEMBL481491,P49841,1
CHEMBL208118,P54646,1
CHEMBL363607,P00533,1
CHEMBL1983111,Q9BXA7,0
CHEMBL2001923,P12931,1
CHEMBL1242294,P35968,0
CHEMBL1975418,Q05655,0
CHEMBL1980407,P49336,1
CHEMBL2001668,Q8TDC3,1
CHEMBL211378,P45984,1
CHEMBL2005828,Q13976,1
CHEMBL1987430,P36888,1
CHEMBL1972840,O75116,0
CHEMBL2171124,P80192,1
CHEMBL1977749,O14965,0
CHEMBL2001228,Q13464,1
CHEMBL54382,P12931,1
CHEMBL1988838,P51812,0
CHEMBL1992937,P16234,1
CHEMBL1973720,P07333,0
CHEMBL1994526,Q05655,0
CHEMBL402548,P06239,0
CHEMBL1978099,O14965,0
CHEMBL1989267,P52333,1
CHEMBL2029988,P09619,0
CHEMBL468280,P06241,0
CHEMBL1998112,Q8IW41,1
CHEMBL1974157,P49137,1
CHEMBL1825138,Q8N4C8,1
CHEMBL1970340,P07332,1
CHEMBL1980167,P52333,1
CHEMBL1994308,Q16620,1
CHEMBL2005936,Q13557,1
CHEMBL1973961,P52333,1
CHEMBL1996979,Q8N4C8,0
CHEMBL1982924,P00519,0
CHEMBL2004771,Q9HBY8,1
CHEMBL1980489,Q9H3Y6,1
CHEMBL1969042,Q9UEE5,0
CHEMBL196363,P07949,0
CHEMBL1973395,Q08881,1
CHEMBL1991078,P43405,0
CHEMBL1933576,P07949,1
CHEMBL2002586,P51817,1
CHEMBL1825138,O15530,1
CHEMBL1994669,P49840,0
CHEMBL462120,P11309,1
CHEMBL1983595,Q9UEE5,0
CHEMBL213505,Q16513,1
CHEMBL1968127,P07333,1
CHEMBL1964777,P53667,1
CHEMBL1976240,Q9P1W9,1
CHEMBL1969483,P07949,1
CHEMBL1984847,P06241,1
CHEMBL1982135,Q13131,1
CHEMBL1997340,Q9UEE5,0
CHEMBL340384,O95819,0
CHEMBL1971289,Q16620,1
CHEMBL1964948,P49336,0
CHEMBL1969561,P53778,1
CHEMBL1421720,P36507,0
CHEMBL1973720,P07333,0
CHEMBL312676,P22612,1
CHEMBL1969301,Q7KZI7,1
CHEMBL1969483,Q05397,1
CHEMBL1992922,Q9NWZ3,0
CHEMBL1998680,Q02750,1
CHEMBL1996208,P43405,0
CHEMBL1997764,P24941,1
CHEMBL259922,Q14289,1
CHEMBL2001584,O60674,1
CHEMBL226403,Q96RG2,1
CHEMBL1986851,P51812,0
CHEMBL1969042,Q08881,1
CHEMBL2064666,P51812,0
CHEMBL1980704,P11309,0
CHEMBL1985092,Q13464,0
CHEMBL242237,P67870,0
CHEMBL1982992,Q05513,1
CHEMBL1973098,O15264,1
CHEMBL1968406,P07948,0
CHEMBL2000685,P00519,0
CHEMBL488840,P10721,0
CHEMBL1997129,P52333,0
CHEMBL2006276,Q05513,1
CHEMBL1994321,Q15303,1
CHEMBL574613,P48730,1
CHEMBL1968590,O75116,1
CHEMBL1996234,P08069,0
CHEMBL1984038,Q9UM73,1
CHEMBL1970104,P07332,0
CHEMBL1987448,P36888,0
CHEMBL1967336,P49336,0
CHEMBL2004771,P10721,0
CHEMBL300936,P24941,0
CHEMBL1968380,P51955,1
CHEMBL316264,P29597,1
CHEMBL415049,Q14164,1
CHEMBL1996390,P49841,0
CHEMBL435809,P41743,0
CHEMBL246970,P51617,0
CHEMBL1986263,P06493,0
CHEMBL1991674,Q13153,0
CHEMBL2004419,Q9BXA7,1
CHEMBL1980297,Q9BZL6,0
CHEMBL408982,P11309,0
CHEMBL226403,P05129,1
CHEMBL1998551,O95819,0
CHEMBL1090356,P11309,1
CHEMBL1965387,O95819,1
CHEMBL2004515,P35968,0
CHEMBL7064,P36888,0
CHEMBL97026,Q05513,1
CHEMBL1233654,P17612,1
CHEMBL210963,P53779,0
CHEMBL1993548,Q96PF2,1
CHEMBL234085,Q9HBY8,1
CHEMBL1999718,O75582,1
CHEMBL1996780,Q13464,0
CHEMBL2046643,P17252,0
CHEMBL1986851,P11362,0
CHEMBL2004355,P31749,1
CHEMBL1986263,P07332,0
CHEMBL2002599,P49840,0
CHEMBL429743,P06239,0
CHEMBL1986869,Q9H2G2,1
CHEMBL1969561,O14965,0
CHEMBL1969942,P06239,1
CHEMBL436137,P04049,0
CHEMBL1970522,O60674,1
CHEMBL1987009,Q13153,1
CHEMBL2004355,Q9Y243,1
CHEMBL1973211,Q5VT25,1
CHEMBL1976134,Q12851,0
CHEMBL1979883,P29597,1
CHEMBL1164265,Q9H2G2,0
CHEMBL2000408,P08581,1
CHEMBL1090360,Q9H2G2,0
CHEMBL1979690,P50750,0
CHEMBL1973808,Q08881,1
CHEMBL80793,Q15139,1
CHEMBL437885,P06239,1
CHEMBL1967887,Q8N4C8,0
CHEMBL1241587,P42338,1
CHEMBL1984236,Q7L7X3,1
CHEMBL1973893,P29597,0
CHEMBL1682553,Q16513,0
CHEMBL75773,O94806,1
CHEMBL1982476,O00444,0
CHEMBL116070,Q9H2G2,0
CHEMBL1965988,P30530,0
CHEMBL371658,P41279,0
CHEMBL1978167,P49841,1
CHEMBL2001477,O00311,0
CHEMBL1972849,O43293,1
CHEMBL1999718,P51957,1
CHEMBL458997,P07333,1
CHEMBL2006237,O96013,1
CHEMBL1998680,Q16620,1
CHEMBL337027,P24723,0
CHEMBL1981792,P09619,1
CHEMBL2005886,O00444,0
CHEMBL189963,P51955,1
CHEMBL372657,Q9UQM7,1
CHEMBL599224,P00533,1
CHEMBL1970903,O75582,0
CHEMBL1980489,P10721,1
CHEMBL1975921,Q00535,0
CHEMBL378963,Q9Y243,0
CHEMBL403402,P00519,0
CHEMBL1964687,P07948,0
CHEMBL1982466,Q9NWZ3,1
CHEMBL244378,P68400,0
CHEMBL1996234,P29317,1
CHEMBL602471,P35968,1
CHEMBL1977148,P07948,0
CHEMBL2001998,O60674,1
CHEMBL1972576,P51451,0
CHEMBL1986851,P16591,0
CHEMBL1971947,P10721,0
CHEMBL1090356,Q7L7X3,0
CHEMBL522785,P08069,0
CHEMBL1375418,Q05513,1
CHEMBL1984711,O96017,1
CHEMBL1968791,Q14680,0
CHEMBL1988692,Q02750,0
CHEMBL2004438,P09619,0
CHEMBL1998545,P49760,1
CHEMBL1993781,P17612,0
CHEMBL1973516,O60674,0
CHEMBL611124,P17252,1
CHEMBL81214,O15111,1
CHEMBL1965836,Q12851,0
CHEMBL1982122,P51817,0
CHEMBL2001957,P10721,1
CHEMBL1971245,P06241,0
CHEMBL1989518,P04629,1
CHEMBL1992342,P07332,1
CHEMBL1964307,Q13464,0
CHEMBL1242574,P08631,0
CHEMBL1969190,P30530,0
CHEMBL1977713,Q9H4B4,1
CHEMBL1991728,Q13153,0
CHEMBL2002407,O15264,1
CHEMBL207253,P48729,1
CHEMBL1998432,O00311,0
CHEMBL1682360,O43293,0
CHEMBL1991063,P51812,0
CHEMBL411903,P49841,1
CHEMBL2004159,P34947,1
CHEMBL1985367,Q02750,1
CHEMBL1979883,Q13131,1
CHEMBL1242109,P48736,0
CHEMBL2312303,P28482,1
CHEMBL507936,P36888,0
CHEMBL299368,Q05655,1
CHEMBL1982476,Q13464,0
CHEMBL2007002,Q06418,1
CHEMBL382822,P45984,1
CHEMBL1992645,O14965,0
CHEMBL83790,O94806,0
CHEMBL1992536,P48730,1
CHEMBL1982466,Q05513,1
CHEMBL1987910,Q9Y243,1
CHEMBL1988300,P35916,0
CHEMBL1242373,P35968,0
CHEMBL1241241,P42338,0
CHEMBL1969042,P00519,0
CHEMBL1983945,Q96KB5,1
CHEMBL1784725,P12931,1
CHEMBL1986177,P35968,1
CHEMBL1991434,P45984,1
CHEMBL1375640,Q9HBY8,1
CHEMBL1987910,P53778,1
CHEMBL1988387,P49841,0
CHEMBL437747,Q05655,1
CHEMBL2003341,Q16513,0
CHEMBL2002726,O43781,0
CHEMBL178737,Q15118,1
CHEMBL1090360,Q9UM73,1
CHEMBL519697,Q9Y243,1
CHEMBL1989646,P17612,0
CHEMBL1985095,P53350,1
CHEMBL411903,P07332,1
CHEMBL1999126,P53667,1
CHEMBL1973868,O95819,1
CHEMBL1968070,P24941,0
CHEMBL1975534,P00519,0
CHEMBL38380,P22607,1
CHEMBL463054,Q05397,0
CHEMBL2005375,Q9HCP0,1
CHEMBL1164180,O14757,1
CHEMBL1974416,P49840,0
CHEMBL1999718,P00533,1
CHEMBL1974254,Q16620,0
CHEMBL1974870,O43781,0
CHEMBL1973395,O00444,0
CHEMBL1983575,Q16620,0
CHEMBL362558,Q13555,1
CHEMBL1991356,P51812,1
CHEMBL1978014,O95819,1
CHEMBL2312649,Q06418,0
CHEMBL1995740,O15530,1
CHEMBL1966087,Q96SB4,1
CHEMBL2007375,P50613,1
CHEMBL1979093,O14965,0
CHEMBL210887,Q14289,1
CHEMBL1969151,P51817,0
CHEMBL1993243,P23443,0
CHEMBL1241776,P42338,0
CHEMBL1983534,P07948,0
CHEMBL1989267,P35968,0
CHEMBL1981782,Q9H3Y6,1
CHEMBL1989474,P00533,0
CHEMBL1993722,O60674,0
CHEMBL1242568,P00519,0
CHEMBL2006765,P29376,0
CHEMBL1975923,O14965,0
CHEMBL208637,P49841,1
CHEMBL1970217,Q15303,1
CHEMBL1990288,Q14289,1
CHEMBL1999112,P51451,0
CHEMBL1242112,O00329,0
CHEMBL2017214,P49841,1
CHEMBL1988153,Q16513,1
CHEMBL2006010,P51955,1
CHEMBL1970903,P27448,0
CHEMBL1983715,Q9HAZ1,0
CHEMBL1990885,Q9Y6M4,0
CHEMBL1999496,O96013,1
CHEMBL1972158,Q16513,0
CHEMBL231209,Q96SB4,1
CHEMBL1987448,Q9HAZ1,0
CHEMBL2005216,Q9UEE5,0
CHEMBL1994724,P17612,0
CHEMBL349382,P05129,0
CHEMBL1982992,O96013,1
CHEMBL1987009,P07949,0
CHEMBL1242029,P12931,0
CHEMBL2005475,O00444,0
CHEMBL1242750,P78527,0
CHEMBL1966069,P68400,1
CHEMBL1999112,Q16513,1
CHEMBL1966069,P49137,1
CHEMBL1240553,O00329,0
CHEMBL1993781,P45983,1
CHEMBL1989856,P45984,1
CHEMBL208637,O15530,1
CHEMBL7064,Q02763,1
CHEMBL1975900,O75116,0
CHEMBL1969588,P24941,0
CHEMBL1879463,Q16620,1
CHEMBL1976420,Q14680,1
CHEMBL1984206,P11309,1
CHEMBL526133,P04629,1
CHEMBL1966628,Q13555,0
CHEMBL1991577,P12931,1
CHEMBL150894,P36888,0
CHEMBL1993904,O96013,1
CHEMBL1972221,P17612,1
CHEMBL223257,O00444,1
CHEMBL375284,Q13131,1
CHEMBL1991674,P08581,1
CHEMBL1971149,Q16288,1
CHEMBL2005528,Q9BZL6,0
CHEMBL1996176,P35968,0
CHEMBL1971519,O96013,1
CHEMBL196363,P23443,0
CHEMBL1983348,Q00535,0
CHEMBL1966703,P31751,1
CHEMBL1964441,P09619,0
CHEMBL1969523,P06493,0
CHEMBL1986263,P43405,0
CHEMBL2000354,Q9H2X6,0
CHEMBL1236126,P51617,0
CHEMBL1968394,P06241,1
CHEMBL460990,O14757,1
CHEMBL2002099,Q9UM73,0
CHEMBL1981215,Q00535,1
CHEMBL350143,Q05655,0
CHEMBL1971649,O15530,1
CHEMBL1987009,P42679,1
CHEMBL411903,P31749,1
CHEMBL1987910,Q9UEE5,1
CHEMBL1978567,P51955,1
CHEMBL2002323,Q5VT25,1
CHEMBL256835,Q12851,1
CHEMBL2000345,P51812,0
CHEMBL1987007,Q8TDC3,0
CHEMBL1997617,O95819,0
CHEMBL2006493,P28482,1
CHEMBL1971029,P04626,0
CHEMBL2004631,O00311,0
CHEMBL242865,Q05397,0
CHEMBL1994555,Q16620,1
CHEMBL565612,P49841,0
CHEMBL1966279,P05129,1
CHEMBL1682357,Q9BWU1,1
CHEMBL244378,P00533,0
CHEMBL17370,O96017,1
CHEMBL1973098,O15530,1
CHEMBL1987009,P35916,0
CHEMBL1984044,Q16644,1
CHEMBL78917,P17612,1
CHEMBL1993634,P16234,0
CHEMBL2001751,P10721,0
CHEMBL386661,Q13177,1
CHEMBL1978567,P11362,1
CHEMBL1993548,Q13464,0
CHEMBL1241492,P42338,0
CHEMBL52387,Q05655,1
CHEMBL130049,Q05655,0
CHEMBL1966722,Q9NR20,0
CHEMBL271381,Q13131,1
CHEMBL2001923,P52333,1
CHEMBL1988838,P35916,0
CHEMBL1964413,P06213,1
CHEMBL1982711,P35916,0
CHEMBL1975490,Q96SB4,1
CHEMBL1967878,Q9Y463,0
CHEMBL1975500,P24941,0
CHEMBL1976936,O94806,0
CHEMBL1241770,P08631,0
CHEMBL2005936,Q05655,0
CHEMBL1984847,Q05397,1
CHEMBL1978448,Q96PF2,0
CHEMBL234085,Q96SB4,1
CHEMBL1982957,P51451,1
CHEMBL1999428,Q9BXA7,1
CHEMBL394619,P06239,0
CHEMBL1977148,Q9HAZ1,1
CHEMBL259922,Q13237,1
CHEMBL1980995,Q16539,1
CHEMBL1993661,P00533,0
CHEMBL1992125,Q96GD4,0
CHEMBL2006933,P06493,0
CHEMBL129,P04626,1
CHEMBL447602,P45984,1
CHEMBL1984044,P51957,1
CHEMBL1988537,P30530,1
CHEMBL1984842,P45983,0
CHEMBL1999931,Q05513,1
CHEMBL1241861,P35968,1
CHEMBL1979357,P11309,1
CHEMBL1916359,O75116,1
CHEMBL1987034,Q13188,0
CHEMBL2004892,Q06187,1
CHEMBL1979093,P51812,0
CHEMBL1973540,P28482,0
CHEMBL211378,P36888,0
CHEMBL95692,P00519,0
CHEMBL1965570,Q9H2G2,0
CHEMBL2005936,Q05655,0
CHEMBL226403,O43293,0
CHEMBL1964687,Q86V86,1
CHEMBL1990904,P08581,1
CHEMBL1967094,P05129,1
CHEMBL1984206,O14965,1
CHEMBL1969942,P07949,1
CHEMBL1973808,P30530,1
CHEMBL1981047,Q9Y4K4,0
CHEMBL2005509,O95819,0
CHEMBL1997023,P51617,1
CHEMBL1999414,P09619,0
CHEMBL1975534,O15075,1
CHEMBL1971149,Q05513,1
CHEMBL1986265,Q9Y463,1
CHEMBL435809,P05771,0
CHEMBL2002346,P24941,0
CHEMBL1984548,Q16513,0
CHEMBL213505,Q9H2G2,0
CHEMBL1966703,P43405,1
CHEMBL1992220,Q9Y4K4,0
CHEMBL1998159,P29597,1
CHEMBL1967887,O43781,0
CHEMBL1976093,P11309,1
CHEMBL1981410,Q9Y6M4,1
CHEMBL1980995,Q13153,0
CHEMBL1965495,P51955,1
CHEMBL377408,P52333,1
CHEMBL2000393,Q9UM73,0
CHEMBL1976936,P36888,0
CHEMBL507058,P54760,0
CHEMBL1987448,P36888,0
CHEMBL1984274,Q9NR20,1
CHEMBL576113,O95819,1
CHEMBL1288582,Q08881,0
CHEMBL2006778,Q9Y243,1
CHEMBL226471,O96017,0
CHEMBL2001641,Q5S007,1
CHEMBL1997892,P48729,1
CHEMBL1980297,Q14164,0
CHEMBL377408,P04626,1
CHEMBL1993722,P29317,1
CHEMBL1976134,Q9NYL2,0
CHEMBL1969942,P45984,1
CHEMBL1997597,P29597,0
CHEMBL201307,Q96GD4,0
CHEMBL1983111,Q13555,0
CHEMBL1974328,Q7L7X3,1
CHEMBL1983393,P06241,1
CHEMBL1998193,Q9NWZ3,1
CHEMBL451401,Q05397,1
CHEMBL1985206,P11362,1
CHEMBL1975233,P06213,1
CHEMBL1968791,O43293,1
CHEMBL1987261,P36888,0
CHEMBL1965836,Q13554,0
CHEMBL1983945,Q04759,0
CHEMBL1972937,Q05397,1
CHEMBL560813,Q9NYL2,1
CHEMBL1965660,Q9HBH9,0
CHEMBL1995740,Q9BZL6,1
CHEMBL1988838,Q96GD4,0
CHEMBL1986139,P06213,1
CHEMBL370266,P06239,1
CHEMBL1995740,Q13555,1
CHEMBL1990496,P43405,1
CHEMBL1979357,Q9BXA7,1
CHEMBL2006456,Q13627,0
CHEMBL1996979,P17612,1
CHEMBL371169,P21802,0
CHEMBL1986328,P31751,1
CHEMBL1976328,Q15303,1
CHEMBL1241578,P35968,0
CHEMBL1979252,P51957,1
CHEMBL592030,Q8TDC3,0
CHEMBL1993243,O00444,0
CHEMBL1997335,P08069,1
CHEMBL1969843,P51817,1
CHEMBL2002726,P49841,0
CHEMBL1988594,P51451,0
CHEMBL206783,P06239,1
CHEMBL244378,O95819,0
CHEMBL116070,Q08881,1
CHEMBL1974702,P06493,1
CHEMBL2006456,Q16513,0
CHEMBL1242749,P12931,0
CHEMBL1997597,Q8IW41,1
CHEMBL1970217,Q06418,1
CHEMBL1973860,P06213,1
CHEMBL1968245,P04626,1
CHEMBL363648,P00533,0
CHEMBL272453,Q05513,1
CHEMBL1965988,Q14289,1
CHEMBL2000271,O60674,1
CHEMBL1991356,O96013,1
CHEMBL2007375,Q12851,1
CHEMBL1242111,P78527,0
CHEMBL1993374,Q06418,1
CHEMBL362814,Q13557,1
CHEMBL2003286,Q13976,1
CHEMBL1516890,P49760,0
CHEMBL1972339,Q16513,0
CHEMBL209534,P17612,1
CHEMBL1965988,P06493,1
CHEMBL1970369,Q13554,1
CHEMBL2007064,Q8TDC3,0
CHEMBL2007559,Q9UQM7,1
CHEMBL429743,P07333,0
CHEMBL1971534,P50750,0
CHEMBL1981725,P51955,0
CHEMBL1682558,O94806,1
CHEMBL259850,Q16620,1
CHEMBL500292,P17252,1
CHEMBL1972820,P48729,1
CHEMBL264406,P06241,0
CHEMBL1971245,P43405,1
CHEMBL1984044,P51617,1
CHEMBL219722,P35968,0
CHEMBL468280,P29597,1
CHEMBL1990885,Q13237,1
CHEMBL1978267,P17948,1
CHEMBL1997534,P42685,1
CHEMBL2312654,P80192,0
CHEMBL1970189,O15075,1
CHEMBL1993335,O43293,1
CHEMBL1983575,P52333,0
CHEMBL1996980,O75116,0
CHEMBL1996649,P11362,0
CHEMBL1966703,O00418,1
CHEMBL1993166,Q05513,0
CHEMBL212084,P10721,0
CHEMBL373101,P12931,0
CHEMBL2000345,Q96PF2,1
CHEMBL1975357,P05129,1
CHEMBL101311,P17948,1
CHEMBL1984432,P17948,0
CHEMBL2005631,P10721,0
CHEMBL360847,P11362,1
CHEMBL184847,P17948,0
CHEMBL1997597,P31749,1
CHEMBL1997503,P06493,1
CHEMBL2000894,Q13464,0
CHEMBL2006933,P48730,0
CHEMBL2348417,P08069,1
CHEMBL2005936,Q8N4C8,1
CHEMBL2006188,P00519,0
CHEMBL2000408,P78368,1
CHEMBL1968380,O14757,1
CHEMBL1986530,P07949,1
CHEMBL2006836,Q13555,1
CHEMBL1968930,Q00535,0
CHEMBL1982506,P04626,1
CHEMBL1969537,Q9H4B4,0
CHEMBL1650545,P06239,1
CHEMBL329958,P41743,0
CHEMBL1980376,P17612,1
CHEMBL1972355,Q13627,0
CHEMBL583042,P43405,1
CHEMBL1090360,Q9H4B4,0
CHEMBL1173055,O75116,1
CHEMBL1967336,P45983,1
CHEMBL1983589,O75116,0
CHEMBL1992673,P50613,1
CHEMBL2005936,Q13131,1
CHEMBL1993548,P06241,0
CHEMBL1982563,Q9BZL6,1
CHEMBL2003271,Q14680,1
CHEMBL1995712,P17612,0
CHEMBL1996817,Q05655,0
CHEMBL2205766,P41240,1
CHEMBL1969126,Q9NWZ3,1
CHEMBL2031893,P07949,0
CHEMBL1988594,P22607,1
CHEMBL2005112,Q86V86,0
CHEMBL2000832,P45983,0
CHEMBL243088,Q9UEE5,0
CHEMBL357602,P05129,0
CHEMBL2312185,P50613,0
CHEMBL1988075,P17948,0
CHEMBL1972339,O00311,0
CHEMBL244378,P31751,1
CHEMBL1990223,Q06187,1
CHEMBL211378,Q9H4B4,0
CHEMBL535331,Q8NE63,1
CHEMBL483532,P24941,0
CHEMBL1973937,Q96PF2,1
CHEMBL1975138,Q8IW41,0
CHEMBL274064,P17948,0
CHEMBL1972125,P30530,1
CHEMBL1989856,P52333,0
CHEMBL1983923,O43293,0
CHEMBL2007559,Q12851,1
CHEMBL130049,P41743,0
CHEMBL1990885,Q05397,0
CHEMBL1976093,Q14289,1
CHEMBL1975500,Q9H2G2,1
CHEMBL1973540,P30530,0
CHEMBL1993941,O15530,1
CHEMBL1991063,P49841,0
CHEMBL1992937,P00519,0
CHEMBL1982957,Q08881,0
CHEMBL1990254,P45984,1
CHEMBL2001998,P22607,1
CHEMBL1996980,Q13188,0
CHEMBL1976090,Q13464,0
CHEMBL1996500,Q9UM73,1
CHEMBL453737,P35916,0
CHEMBL2001920,P51617,1
CHEMBL402548,O14965,0
CHEMBL1980297,O75116,0
CHEMBL1987430,Q13464,1
CHEMBL207130,Q13131,1
CHEMBL1958401,P17948,0
CHEMBL1989834,P06213,1
CHEMBL2006581,P08581,1
CHEMBL2002450,Q13131,1
CHEMBL2001224,P06241,0
CHEMBL1967998,O95819,0
CHEMBL1967336,Q00535,0
